Year;Day;Date;Number_1;Number_2;Number_3;Number_4;Number_5;Number_6;Bonus_Ball;Jackpot;Outcome
2013;Saturday;23 March 2013;1;16;18;21;34;41;2;R1,000,000;Won
2013;Wednesday;20 March 2013;5;9;16;32;35;38;21;R1,000,000;Won
2013;Saturday;16 March 2013;5;11;21;30;40;49;25;R1,747,482;Won
2013;Wednesday;13 March 2013;11;13;16;38;44;48;49;R1,000,000;Won
2013;Saturday;9 March 2013;2;13;17;19;29;37;39;R1,192,449;Won
2013;Wednesday;6 March 2013;16;25;29;37;39;44;4;R1,000,000;Won
2013;Saturday;2 March 2013;6;31;32;39;45;49;47;R1,000,000;Won
2013;Wednesday;27 February 2013;7;26;30;36;43;46;11;R1,000,000;Won
2013;Saturday;23 February 2013;3;19;28;32;37;44;13;R1,306,083;Won
2013;Wednesday;20 February 2013;23;34;35;37;38;39;29;R833,045;Won
2013;Saturday;16 February 2013;6;26;33;37;39;45;15;R1,000,000;Won
2013;Wednesday;13 February 2013;8;18;23;43;45;48;9;R1,015,826;Won
2013;Saturday;9 February 2013;11;15;25;31;35;41;47;R1,000,000;Won
2013;Wednesday;6 February 2013;4;13;14;17;30;32;43;R1,061,120;Won
2013;Saturday;2 February 2013;14;18;20;26;40;46;32;R1,000,000;Won
2013;Wednesday;30 January 2013;19;30;35;36;37;44;16;R1,000,000;Won
2013;Saturday;26 January 2013;22;28;31;36;45;47;7;R1,000,000;Won
2013;Wednesday;23 January 2013;5;7;15;22;36;44;19;R1,000,000;Won
2013;Saturday;19 January 2013;13;18;23;27;32;46;22;R1,000,000;Won
2013;Wednesday;16 January 2013;1;11;13;17;28;33;22;R1,000,000;Won
2013;Saturday;12 January 2013;4;5;31;38;42;47;32;R1,541,184;Won
2013;Wednesday;9 January 2013;1;9;29;33;40;45;5;R1,000,000;Won
2013;Saturday;5 January 2013;1;6;15;21;27;42;37;R1,000,000;Won
2013;Wednesday;2 January 2013;13;19;21;24;35;43;9;R1,000,000;Won
2012;Saturday;29 December 2012;2;3;19;41;43;49;10;R1,000,000;Won
2012;Wednesday;26 December 2012;4;17;19;32;39;42;29;R1,000,000;Won
2012;Saturday;22 December 2012;1;9;18;24;25;49;45;R1,874,672;Won
2012;Wednesday;19 December 2012;2;14;19;24;41;44;27;R1,000,000;Won
2012;Saturday;15 December 2012;5;28;36;37;40;43;23;R1,000,000;Won
2012;Wednesday;12 December 2012;3;5;9;13;40;46;41;R1,000,000;Won
2012;Saturday;8 December 2012;20;28;37;41;45;48;1;R1,000,000;Won
2012;Wednesday;5 December 2012;3;8;38;40;44;48;5;R1,000,000;Won
2012;Saturday;1 December 2012;7;14;17;20;24;25;39;R1,555,770;Won
2012;Wednesday;28 November 2012;6;21;33;34;35;37;2;R1,000,000;Won
2012;Saturday;24 November 2012;5;13;18;30;42;47;24;R1,000,000;Won
2012;Wednesday;21 November 2012;5;18;27;30;33;38;26;R1,000,000;Won
2012;Saturday;17 November 2012;4;10;15;41;42;46;1;R1,000,000;Won
2012;Wednesday;14 November 2012;4;6;8;17;27;43;36;R1,000,000;Won
2012;Saturday;10 November 2012;5;7;17;18;31;45;16;R1,000,000;Won
2012;Wednesday;7 November 2012;12;15;24;27;35;47;22;R1,000,000;Won
2012;Saturday;3 November 2012;8;26;27;32;33;35;43;R1,000,000;Won
2012;Wednesday;31 October 2012;1;3;4;13;14;42;15;R1,000,000;Won
2012;Saturday;27 October 2012;3;16;22;25;40;41;45;R1,000,000;Won
2012;Wednesday;24 October 2012;4;11;13;20;22;40;42;R1,000,000;Won
2012;Saturday;20 October 2012;1;6;7;22;33;45;25;R1,000,000;Won
2012;Wednesday;17 October 2012;2;3;7;41;43;48;13;R1,000,000;Won
2012;Saturday;13 October 2012;4;5;6;32;36;44;12;R1,640,248;Won
2012;Wednesday;10 October 2012;2;3;17;28;40;41;39;R1,000,000;Won
2012;Saturday;6 October 2012;15;24;28;42;44;47;4;R1,000,000;Won
2012;Wednesday;3 October 2012;7;8;11;24;36;39;30;R1,000,000;Won
2012;Saturday;29 September 2012;1;6;30;32;40;47;34;R1,000,000;Won
2012;Wednesday;26 September 2012;11;16;20;21;31;34;4;R1,000,000;Won
2012;Saturday;22 September 2012;18;30;33;35;42;44;11;R1,000,000;Won
2012;Wednesday;19 September 2012;7;25;30;41;45;48;23;R1,000,000;Won
2012;Saturday;15 September 2012;4;9;27;29;34;40;15;R1,000,000;Won
2012;Wednesday;12 September 2012;8;10;18;21;27;38;45;R1,000,000;Won
2012;Saturday;8 September 2012;11;19;26;36;45;48;13;R1,271,416;Won
2012;Wednesday;5 September 2012;8;10;29;37;42;49;14;R1,000,000;Won
2012;Saturday;1 September 2012;26;27;28;30;44;46;1;R1,000,000;Won
2012;Wednesday;29 August 2012;1;3;14;26;31;46;11;R1,000,000;Won
2012;Saturday;25 August 2012;10;14;30;38;45;47;46;R1,834,368;Won
2012;Wednesday;22 August 2012;1;10;25;28;44;45;33;R1,000,000;Won
2012;Saturday;18 August 2012;2;3;22;37;40;45;20;R1,447,966;Won
2012;Wednesday;15 August 2012;3;7;13;24;28;44;8;R1,000,000;Won
2012;Saturday;11 August 2012;8;11;24;43;47;48;46;R1,000,000;Won
2012;Wednesday;8 August 2012;6;18;25;35;41;43;28;R1,000,000;Won
2012;Saturday;4 August 2012;12;13;21;23;36;46;18;R1,000,000;Won
2012;Wednesday;1 August 2012;8;15;41;42;43;44;25;R1,370,749;Won
2012;Saturday;28 July 2012;3;13;15;34;35;42;6;R1,000,000;Won
2012;Wednesday;25 July 2012;15;29;31;38;43;44;11;R1,000,000;Won
2012;Saturday;21 July 2012;2;5;21;30;38;43;3;R1,000,000;Won
2012;Wednesday;18 July 2012;8;24;34;35;36;47;21;R1,000,000;Won
2012;Saturday;14 July 2012;1;11;19;33;34;46;9;R1,000,000;Won
2012;Wednesday;11 July 2012;7;18;20;24;43;48;33;R1,000,000;Won
2012;Saturday;7 July 2012;10;16;17;19;24;32;35;R1,000,000;Won
2012;Wednesday;4 July 2012;3;5;28;35;38;45;41;R1,000,000;Won
2012;Saturday;30 June 2012;2;19;38;40;42;48;16;R1,000,000;Won
2012;Wednesday;27 June 2012;20;23;29;34;44;46;27;R1,000,000;Won
2012;Saturday;23 June 2012;11;12;13;14;24;36;6;R1,248,596;Won
2012;Wednesday;20 June 2012;10;11;20;27;37;43;46;R1,000,000;Won
2012;Saturday;16 June 2012;5;17;35;38;40;42;47;R1,000,000;Won
2012;Wednesday;13 June 2012;8;11;15;19;27;47;37;R1,000,000;Won
2012;Saturday;9 June 2012;1;5;17;34;44;48;23;R1,000,000;Won
2012;Wednesday;6 June 2012;2;9;36;40;42;46;1;R1,000,000;Won
2012;Saturday;2 June 2012;3;10;27;37;40;46;16;R1,000,000;Won
2012;Wednesday;30 May 2012;7;15;17;25;41;44;21;R1,235,109;Won
2012;Saturday;26 May 2012;6;15;25;40;42;44;36;R1,000,000;Won
2012;Wednesday;23 May 2012;4;13;18;25;38;46;39;R839,739;Won
2012;Saturday;19 May 2012;12;15;18;22;28;47;39;R1,159,208;Won
2012;Wednesday;16 May 2012;8;10;14;26;30;48;7;R1,000,000;Won
2012;Saturday;12 May 2012;8;11;20;27;37;44;25;R1,000,000;Won
2012;Wednesday;9 May 2012;4;12;14;17;40;41;22;R1,227,063;Won
2012;Saturday;5 May 2012;3;7;16;17;25;46;19;R1,000,000;Won
2012;Wednesday;2 May 2012;3;6;10;13;29;35;31;R1,000,000;Won
2012;Saturday;28 April 2012;2;3;9;29;42;49;12;R1,883,319;Won
2012;Wednesday;25 April 2012;9;11;23;30;42;49;16;R1,000,000;Won
2012;Saturday;21 April 2012;11;13;23;24;33;37;20;R1,000,000;Won
2012;Wednesday;18 April 2012;3;5;38;42;47;48;2;R1,000,000;Won
2012;Saturday;14 April 2012;6;23;29;31;39;44;48;R1,298,470;Won
2012;Wednesday;11 April 2012;1;2;3;27;30;45;21;R1,000,000;Won
2012;Saturday;7 April 2012;3;16;17;21;24;37;46;R1,000,000;Won
2012;Wednesday;4 April 2012;2;4;7;26;30;42;31;R1,035,001;Won
2012;Saturday;31 March 2012;1;11;22;23;29;36;49;R3,059,620;Won
2012;Wednesday;28 March 2012;13;27;29;31;43;45;42;R1,328,017;Won
2012;Saturday;24 March 2012;17;23;34;35;36;44;28;R1,000,000;Won
2012;Wednesday;21 March 2012;7;10;34;42;45;49;44;R1,000,000;Won
2012;Saturday;17 March 2012;9;12;22;23;25;40;47;R1,898,790;Won
2012;Wednesday;14 March 2012;1;2;17;37;41;42;45;R1,000,000;Won
2012;Saturday;10 March 2012;10;21;29;31;41;44;26;R1,000,000;Won
2012;Wednesday;7 March 2012;3;4;13;17;37;39;41;R1,000,000;Won
2012;Saturday;3 March 2012;2;5;13;20;38;42;41;R1,000,000;Won
2012;Wednesday;29 February 2012;3;4;6;13;39;40;41;R1,000,000;Won
2012;Saturday;25 February 2012;3;6;10;15;27;49;31;R2,016,748;Won
2012;Wednesday;22 February 2012;10;21;25;35;46;49;11;R1,000,000;Won
2012;Saturday;18 February 2012;18;22;34;42;45;47;36;R1,000,000;Won
2012;Wednesday;15 February 2012;7;21;29;33;35;36;47;R1,000,000;Won
2012;Saturday;11 February 2012;17;19;23;28;30;41;32;R1,000,000;Won
2012;Wednesday;8 February 2012;4;8;28;33;38;40;43;R1,000,000;Won
2012;Saturday;4 February 2012;1;28;29;36;37;42;4;R1,000,000;Won
2012;Wednesday;1 February 2012;4;9;13;21;35;40;15;R1,000,000;Won
2012;Saturday;28 January 2012;6;12;23;32;34;41;4;R1,000,000;Won
2012;Wednesday;25 January 2012;10;29;33;34;36;44;4;R1,000,000;Won
2012;Saturday;21 January 2012;6;8;9;16;28;42;21;R1,000,000;Won
2012;Wednesday;18 January 2012;1;4;24;31;39;40;29;R928,505;Won
2012;Saturday;14 January 2012;1;21;31;34;37;45;16;R1,000,000;Won
2012;Wednesday;11 January 2012;1;4;16;23;36;49;12;R1,000,000;Won
2012;Saturday;7 January 2012;2;7;13;15;32;44;38;R1,000,000;Won
2012;Wednesday;4 January 2012;24;37;38;39;43;47;8;R1,000,000;Won
2011;Saturday;31 December 2011;11;16;24;25;28;49;46;R1,221,982;Won
2011;Wednesday;28 December 2011;7;11;21;35;36;43;40;R1,000,000;Won
2011;Saturday;24 December 2011;16;18;24;25;35;45;34;R1,000,000;Won
2011;Wednesday;21 December 2011;19;20;21;27;46;48;32;R1,000,000;Won
2011;Saturday;17 December 2011;6;16;25;26;27;45;35;R1,000,000;Won
2011;Wednesday;14 December 2011;6;16;25;27;30;43;31;R1,000,000;Won
2011;Saturday;10 December 2011;3;12;26;27;44;45;15;R1,000,000;Won
2011;Wednesday;7 December 2011;1;6;18;36;41;49;28;R1,000,000;Won
2011;Saturday;3 December 2011;4;16;21;33;45;47;22;R0;Won
2011;Wednesday;30 November 2011;3;25;29;35;44;48;17;R0;Won
2011;Saturday;26 November 2011;8;16;20;32;39;40;7;R0;Won
2011;Wednesday;23 November 2011;1;10;14;27;30;41;23;R924,441;Won
2011;Saturday;19 November 2011;28;39;40;42;45;48;32;R0;Won
2011;Wednesday;16 November 2011;24;32;36;37;42;45;1;R0;Won
2011;Saturday;12 November 2011;9;11;22;33;46;49;13;R1,441,281;Won
2011;Wednesday;9 November 2011;2;8;16;17;28;33;22;R815,874;Won
2011;Saturday;5 November 2011;1;7;12;13;17;21;41;R0;Won
2011;Wednesday;2 November 2011;2;3;6;17;28;30;48;R894,604;Won
2011;Saturday;29 October 2011;1;3;9;10;25;40;17;R1,991,844;Won
2011;Wednesday;26 October 2011;21;28;30;31;44;45;3;R0;Won
2011;Saturday;22 October 2011;17;20;21;24;25;45;16;R0;Won
2011;Wednesday;19 October 2011;6;8;11;17;31;44;45;R747,647;Won
2011;Saturday;15 October 2011;15;18;35;38;39;47;43;R0;Won
2011;Wednesday;12 October 2011;1;7;31;34;37;47;2;R889,357;Won
2011;Saturday;8 October 2011;16;18;19;22;24;44;35;R0;Won
2011;Wednesday;5 October 2011;3;19;20;37;39;46;33;R0;Won
2011;Saturday;1 October 2011;5;9;10;30;42;43;22;R0;Won
2011;Wednesday;28 September 2011;1;6;30;32;38;49;45;R918,591;Won
2011;Saturday;24 September 2011;11;14;31;33;41;42;26;R1,121,547;Won
2011;Wednesday;21 September 2011;4;13;23;41;46;47;8;R0;Won
2011;Saturday;17 September 2011;3;10;29;44;47;48;18;R0;Won
2011;Wednesday;14 September 2011;2;25;30;33;39;43;15;R0;Won
2011;Saturday;10 September 2011;7;11;13;15;17;30;8;R0;Won
2011;Wednesday;7 September 2011;12;18;26;33;41;47;48;R922,124;Won
2011;Saturday;3 September 2011;4;10;15;36;41;46;24;R0;Won
2011;Wednesday;31 August 2011;11;18;25;30;33;45;13;R0;Won
2011;Saturday;27 August 2011;2;9;18;23;29;49;33;R1,511,049;Won
2011;Wednesday;24 August 2011;15;19;23;30;36;45;22;R0;Won
2011;Saturday;20 August 2011;7;9;15;33;35;44;31;R0;Won
2011;Wednesday;17 August 2011;5;12;35;40;42;46;36;R894,750;Won
2011;Saturday;13 August 2011;2;4;7;13;33;45;42;R1,066,824;Won
2011;Wednesday;10 August 2011;1;3;15;16;33;39;35;R0;Won
2011;Saturday;6 August 2011;23;26;30;34;41;49;8;R1,256,714;Won
2011;Wednesday;3 August 2011;4;9;13;27;33;37;16;R896,781;Won
2011;Saturday;30 July 2011;1;14;28;31;35;38;6;R0;Won
2011;Wednesday;27 July 2011;1;3;4;21;40;44;7;R0;Won
2011;Saturday;23 July 2011;2;18;19;20;23;29;46;R0;Won
2011;Wednesday;20 July 2011;5;21;26;34;37;47;16;R0;Won
2011;Saturday;16 July 2011;9;11;12;20;30;32;18;R1,431,965;Won
2011;Wednesday;13 July 2011;6;19;31;34;37;40;8;R0;Won
2011;Saturday;9 July 2011;4;5;8;10;16;29;2;R0;Won
2011;Wednesday;6 July 2011;8;13;22;28;35;37;15;R904,349;Won
2011;Saturday;2 July 2011;11;22;25;27;45;46;12;R0;Won
2011;Wednesday;29 June 2011;12;13;20;21;39;46;33;R0;Won
2011;Saturday;25 June 2011;5;15;25;33;40;47;23;R0;Won
2011;Wednesday;22 June 2011;12;22;23;33;34;46;25;R0;Won
2011;Saturday;18 June 2011;7;17;18;28;31;39;26;R1,031,886;Won
2011;Wednesday;15 June 2011;6;11;14;29;32;33;20;R0;Won
2011;Saturday;11 June 2011;1;4;12;29;44;48;13;R0;Won
2011;Wednesday;8 June 2011;1;9;20;27;29;31;38;R0;Won
2011;Saturday;4 June 2011;15;18;20;23;30;49;47;R0;Won
2011;Wednesday;1 June 2011;2;24;26;31;37;48;11;R0;Won
2011;Saturday;28 May 2011;2;3;10;16;28;38;34;R0;Won
2011;Wednesday;25 May 2011;6;11;15;37;44;48;10;R0;Won
2011;Saturday;21 May 2011;2;26;29;31;34;47;6;R0;Won
2011;Wednesday;18 May 2011;9;21;35;41;45;49;30;R820,875;Won
2011;Saturday;14 May 2011;8;9;21;29;37;40;5;R0;Won
2011;Wednesday;11 May 2011;3;22;39;44;46;49;45;R0;Won
2011;Saturday;7 May 2011;3;14;17;19;31;44;25;R1,131,528;Won
2011;Wednesday;4 May 2011;4;7;8;16;19;36;33;R0;Won
2011;Saturday;30 April 2011;6;16;23;32;38;43;41;R1,717,418;Won
2011;Wednesday;27 April 2011;17;23;36;41;46;48;29;R0;Won
2011;Saturday;23 April 2011;11;14;15;33;36;43;41;R0;Won
2011;Wednesday;20 April 2011;1;3;10;11;23;37;8;R0;Won
2011;Saturday;16 April 2011;3;29;33;34;39;46;2;R1,213,086;Won
2011;Wednesday;13 April 2011;5;7;35;42;43;44;34;R0;Won
2011;Saturday;9 April 2011;18;21;30;40;41;46;10;R0;Won
2011;Wednesday;6 April 2011;3;6;14;27;45;46;10;R0;Won
2011;Saturday;2 April 2011;4;15;30;32;43;46;45;R0;Won
2011;Wednesday;30 March 2011;1;2;13;28;42;46;11;R911,948;Won
2011;Saturday;26 March 2011;12;13;20;26;34;37;49;R2,497,827;Won
2011;Wednesday;23 March 2011;1;12;18;24;36;43;48;R0;Won
2011;Saturday;19 March 2011;4;6;8;29;37;38;14;R0;Won
2011;Wednesday;16 March 2011;8;13;17;23;31;49;45;R0;Won
2011;Saturday;12 March 2011;6;26;38;39;47;49;40;R1,160,142;Won
2011;Wednesday;9 March 2011;1;2;4;12;19;32;29;R0;Won
2011;Saturday;5 March 2011;18;20;22;26;39;44;48;R0;Won
2011;Wednesday;2 March 2011;9;19;34;40;41;44;47;R0;Won
2011;Saturday;26 February 2011;19;24;25;27;38;49;7;R0;Won
2011;Wednesday;23 February 2011;8;19;21;22;25;28;6;R0;Won
2011;Saturday;19 February 2011;10;14;29;43;44;48;32;R0;Won
2011;Wednesday;16 February 2011;1;6;8;39;44;46;31;R0;Won
2011;Saturday;12 February 2011;10;17;31;38;40;43;48;R0;Won
2011;Wednesday;9 February 2011;10;13;24;25;29;32;9;R826,597;Won
2011;Saturday;5 February 2011;8;14;20;36;39;41;4;R1,261,724;Won
2011;Wednesday;2 February 2011;3;4;7;14;16;46;32;R885,454;Won
2011;Saturday;29 January 2011;1;3;10;13;21;23;48;R1,694,946;Won
2011;Wednesday;26 January 2011;14;26;32;45;46;49;37;R974,588;Won
2011;Saturday;22 January 2011;11;25;27;33;35;39;46;R0;Won
2011;Wednesday;19 January 2011;1;14;22;28;33;38;35;R0;Won
2011;Saturday;15 January 2011;14;21;35;38;39;45;4;R1,125,276;Won
2011;Wednesday;12 January 2011;14;21;25;26;30;37;17;R0;Won
2011;Saturday;8 January 2011;16;24;27;34;43;49;26;R0;Won
2011;Wednesday;5 January 2011;5;7;22;30;37;44;40;R0;Won
2011;Saturday;1 January 2011;2;5;12;19;40;47;9;R0;Won
2010;Wednesday;29 December 2010;2;12;20;22;27;41;33;R0;Won
2010;Wednesday;22 December 2010;15;18;27;32;42;45;23;R0;Won
2010;Saturday;18 December 2010;7;15;18;20;40;43;16;R1,547,764;Won
2010;Wednesday;15 December 2010;1;9;11;21;22;46;17;R0;Won
2010;Saturday;11 December 2010;11;12;22;23;29;35;4;R1,090,462;Won
2010;Wednesday;8 December 2010;5;6;12;17;23;29;40;R0;Won
2010;Saturday;4 December 2010;10;33;35;39;42;48;26;R0;Won
2010;Wednesday;1 December 2010;3;8;15;36;44;46;24;R0;Won
2010;Saturday;27 November 2010;3;9;14;22;27;48;33;R1,528,733;Won
2010;Wednesday;24 November 2010;6;7;10;13;22;41;36;R0;Won
2010;Saturday;20 November 2010;17;23;27;31;32;49;42;R0;Won
2010;Wednesday;17 November 2010;10;16;23;26;32;42;6;R0;Won
2010;Saturday;13 November 2010;8;9;32;33;47;49;35;R0;Won
2010;Wednesday;10 November 2010;10;23;30;31;35;44;47;R0;Won
2010;Saturday;6 November 2010;3;7;17;30;40;42;9;R1,351,686;Won
2010;Wednesday;3 November 2010;21;34;35;39;44;46;45;R0;Won
2010;Saturday;30 October 2010;9;22;23;25;28;38;42;R1,820,908;Won
2010;Wednesday;27 October 2010;11;17;21;25;29;41;1;R0;Won
2010;Saturday;23 October 2010;13;21;26;29;37;47;39;R0;Won
2010;Wednesday;20 October 2010;5;9;14;23;27;38;26;R789,668;Won
2010;Saturday;16 October 2010;15;16;22;39;45;48;5;R1,159,546;Won
2010;Wednesday;13 October 2010;5;17;21;26;27;33;1;R0;Won
2010;Saturday;9 October 2010;15;17;20;30;36;40;3;R1,281,858;Won
2010;Wednesday;6 October 2010;24;33;37;41;43;44;17;R0;Won
2010;Saturday;2 October 2010;27;28;30;31;34;47;23;R0;Won
2010;Wednesday;29 September 2010;2;12;16;29;34;47;21;R0;Won
2010;Saturday;25 September 2010;12;18;24;29;35;46;31;R1,172,784;Won
2010;Wednesday;22 September 2010;16;26;32;41;44;47;37;R0;Won
2010;Saturday;18 September 2010;11;23;25;27;46;47;26;R0;Won
2010;Wednesday;15 September 2010;4;11;14;38;45;47;33;R0;Won
2010;Saturday;11 September 2010;2;23;26;27;32;46;18;R0;Won
2010;Wednesday;8 September 2010;1;7;25;32;42;47;34;R908,423;Won
2010;Saturday;4 September 2010;2;10;13;19;23;39;21;R0;Won
2010;Wednesday;1 September 2010;3;8;22;24;41;45;42;R0;Won
2010;Saturday;28 August 2010;7;14;15;17;37;47;29;R0;Won
2010;Wednesday;25 August 2010;18;23;37;42;44;45;7;R0;Won
2010;Saturday;21 August 2010;3;9;19;23;39;49;11;R1,009,670;Won
2010;Wednesday;18 August 2010;7;12;14;22;35;46;9;R0;Won
2010;Saturday;14 August 2010;15;22;24;31;33;36;35;R1,160,621;Won
2010;Wednesday;11 August 2010;8;18;34;35;38;46;7;R0;Won
2010;Saturday;7 August 2010;16;17;31;32;42;49;2;R0;Won
2010;Wednesday;4 August 2010;1;29;31;34;35;43;46;R0;Won
2010;Saturday;31 July 2010;17;20;22;25;46;49;41;R0;Won
2010;Wednesday;28 July 2010;10;11;17;23;27;45;31;R0;Won
2010;Saturday;24 July 2010;1;7;30;41;43;47;2;R0;Won
2010;Wednesday;21 July 2010;22;24;27;29;47;48;3;R0;Won
2010;Saturday;17 July 2010;7;18;24;43;44;48;36;R0;Won
2010;Wednesday;14 July 2010;9;20;29;35;41;49;38;R893,490;Won
2010;Saturday;10 July 2010;15;25;26;29;35;44;20;R0;Won
2010;Wednesday;7 July 2010;1;11;22;25;26;44;4;R0;Won
2010;Saturday;3 July 2010;5;6;26;35;42;43;10;R0;Won
2010;Wednesday;30 June 2010;8;9;16;29;36;44;35;R0;Won
2010;Saturday;26 June 2010;4;20;24;34;35;37;21;R0;Won
2010;Wednesday;23 June 2010;24;26;37;41;46;49;48;R0;Won
2010;Saturday;19 June 2010;4;21;22;41;43;48;11;R1,103,386;Won
2010;Wednesday;16 June 2010;6;13;21;39;45;47;36;R0;Won
2010;Saturday;12 June 2010;16;21;24;25;39;45;4;R0;Won
2010;Wednesday;9 June 2010;13;14;27;28;42;45;3;R0;Won
2010;Saturday;5 June 2010;4;5;9;15;26;29;16;R1,799,316;Won
2010;Wednesday;2 June 2010;1;15;34;35;43;44;10;R0;Won
2010;Saturday;29 May 2010;5;10;21;25;34;48;39;R0;Won
2010;Wednesday;26 May 2010;10;21;26;32;36;48;44;R0;Won
2010;Saturday;22 May 2010;17;21;22;43;47;48;23;R0;Won
2010;Wednesday;19 May 2010;18;20;26;30;40;42;5;R814,842;Won
2010;Saturday;15 May 2010;2;8;9;11;17;41;35;R0;Won
2010;Wednesday;12 May 2010;1;3;11;14;26;42;5;R0;Won
2010;Saturday;8 May 2010;1;8;17;27;30;38;25;R0;Won
2010;Wednesday;5 May 2010;5;27;38;41;46;47;33;R0;Won
2010;Saturday;1 May 2010;4;10;23;30;40;42;12;R1,796,733;Won
2010;Wednesday;28 April 2010;18;31;40;42;44;48;22;R870,073;Won
2010;Saturday;24 April 2010;4;5;27;42;48;49;37;R1,221,152;Won
2010;Wednesday;21 April 2010;2;12;15;37;41;43;1;R0;Won
2010;Saturday;17 April 2010;1;2;11;27;28;48;16;R0;Won
2010;Wednesday;14 April 2010;6;8;17;24;45;46;12;R0;Won
2010;Saturday;10 April 2010;14;16;31;35;41;44;27;R1,242,205;Won
2010;Wednesday;7 April 2010;4;6;19;27;35;41;1;R1,099,521;Won
2010;Saturday;3 April 2010;6;23;32;40;42;49;3;R0;Won
2010;Wednesday;31 March 2010;8;23;32;41;44;46;29;R1,084,935;Won
2010;Saturday;27 March 2010;18;20;26;31;45;48;43;R1,900,880;Won
2010;Wednesday;24 March 2010;17;29;30;34;36;42;31;R0;Won
2010;Saturday;20 March 2010;7;10;13;19;30;49;42;R0;Won
2010;Wednesday;17 March 2010;2;17;34;38;39;43;25;R0;Won
2010;Saturday;13 March 2010;4;7;19;28;35;39;33;R0;Won
2010;Wednesday;10 March 2010;5;18;20;21;23;41;7;R0;Won
2010;Saturday;6 March 2010;2;16;20;27;30;48;22;R1,519,176;Won
2010;Wednesday;3 March 2010;10;15;23;32;43;48;20;R0;Won
2010;Saturday;27 February 2010;4;14;15;26;31;38;5;R2,049,943;Won
2010;Wednesday;24 February 2010;5;9;11;19;20;32;12;R0;Won
2010;Saturday;20 February 2010;8;23;36;42;43;49;31;R0;Won
2010;Wednesday;17 February 2010;9;18;23;26;40;49;29;R0;Won
2010;Saturday;13 February 2010;9;24;31;36;45;47;1;R0;Won
2010;Wednesday;10 February 2010;5;13;19;21;23;29;47;R953,173;Won
2010;Saturday;6 February 2010;10;16;26;29;33;41;28;R0;Won
2010;Wednesday;3 February 2010;4;6;28;31;38;49;39;R0;Won
2010;Saturday;30 January 2010;1;4;10;33;36;42;40;R0;Won
2010;Wednesday;27 January 2010;4;26;31;32;40;46;12;R0;Won
2010;Saturday;23 January 2010;7;16;22;26;29;46;31;R1,419,211;Won
2010;Wednesday;20 January 2010;3;10;18;23;28;45;35;R0;Won
2010;Saturday;16 January 2010;12;28;29;34;43;46;5;R0;Won
2010;Wednesday;13 January 2010;13;25;31;34;47;49;46;R0;Won
2010;Saturday;9 January 2010;9;10;13;17;42;45;49;R0;Won
2010;Wednesday;6 January 2010;2;6;11;13;18;26;46;R1,368,372;Won
2010;Saturday;2 January 2010;2;11;15;19;28;36;21;R1,600,186;Won
2009;Wednesday;30 December 2009;15;26;28;35;36;42;8;R0;Won
2009;Saturday;26 December 2009;6;8;12;33;39;43;27;R1,667,471;Won
2009;Wednesday;23 December 2009;7;24;28;31;40;46;2;R0;Won
2009;Saturday;19 December 2009;17;18;21;22;40;45;37;R2,167,174;Won
2009;Wednesday;16 December 2009;9;10;33;36;40;48;17;R0;Won
2009;Saturday;12 December 2009;5;7;17;20;26;31;40;R0;Won
2009;Wednesday;9 December 2009;1;19;36;37;41;47;4;R0;Won
2009;Saturday;5 December 2009;20;21;22;28;41;45;47;R0;Won
2009;Wednesday;2 December 2009;9;17;18;20;32;44;41;R1,380,153;Won
2009;Saturday;28 November 2009;2;20;28;30;43;49;38;R0;Won
2009;Wednesday;25 November 2009;10;12;16;25;30;44;37;R0;Won
2009;Saturday;21 November 2009;12;20;25;27;33;40;49;R0;Won
2009;Wednesday;18 November 2009;21;25;26;30;39;45;46;R0;Won
2009;Saturday;14 November 2009;1;18;23;28;30;33;43;R1,385,860;Won
2009;Wednesday;11 November 2009;11;15;23;26;29;38;48;R1,034,359;Won
2009;Saturday;7 November 2009;4;14;17;20;21;34;3;R1,439,054;Won
2009;Wednesday;4 November 2009;15;16;21;23;27;36;3;R0;Won
2009;Saturday;31 October 2009;7;12;19;25;40;46;36;R1,580,085;Won
2009;Wednesday;28 October 2009;12;14;16;19;22;28;32;R1,008,702;Won
2009;Saturday;24 October 2009;3;10;16;40;47;49;11;R0;Won
2009;Wednesday;21 October 2009;8;20;25;32;34;39;43;R1,079,093;Won
2009;Saturday;17 October 2009;8;15;20;28;31;33;17;R0;Won
2009;Wednesday;14 October 2009;1;2;17;20;24;32;11;R1,116,207;Won
2009;Saturday;10 October 2009;1;16;20;25;27;28;32;R1,643,499;Won
2009;Wednesday;7 October 2009;8;15;25;26;31;34;5;R0;Won
2009;Saturday;3 October 2009;6;9;19;31;39;43;36;R0;Won
2009;Wednesday;30 September 2009;16;19;27;46;47;48;1;R0;Won
2009;Saturday;26 September 2009;3;25;27;40;48;49;12;R1,644,158;Won
2009;Wednesday;23 September 2009;2;3;37;43;45;49;6;R0;Won
2009;Saturday;19 September 2009;5;10;16;30;37;48;9;R1,447,324;Won
2009;Wednesday;16 September 2009;3;21;24;25;36;43;14;R0;Won
2009;Saturday;12 September 2009;5;9;18;26;32;44;45;R0;Won
2009;Wednesday;9 September 2009;1;21;25;42;44;49;2;R0;Won
2009;Saturday;5 September 2009;2;8;20;24;39;49;5;R0;Won
